201901,테크마힌드라리미티드（영업소）,6235,서울특별시 강남구 역삼동,서울특별시 강남구 테헤란로,1,722000,소프트웨어자문，개발및공급,20131101,6,2496060,0,0
201901,(주)이트리즈코리아 서울지점,6572,서울특별시 서초구 방배동,서울특별시 서초구 방배로27길,1,722000,소프트웨어자문，개발및공급,20090401,6,1333040,0,0
201901,(주)심프라임소프트,7291,서울특별시 영등포구 양평동1가,,1,722000,소프트웨어자문，개발및공급,20050201,4,707020,0,0
201901,주식회사 투어소프트,3058,서울특별시 종로구 원서동,서울특별시 종로구 창덕궁1길,1,722000,소프트웨어자문，개발및공급,20051001,72,22446320,3,2
201901,(주)웹시그마,6654,서울특별시 서초구 서초동,서울특별시 서초구 반포대로14길,1,722000,소프트웨어자문，개발및공급,20051110,4,471560,0,0
201901,(주)디지털데일리,8502,서울특별시 금천구 가산동,서울특별시 금천구 가산디지털1로,1,722000,소프트웨어자문，개발및공급,20050401,12,3784000,0,1
201901,(주)엠피디에이,4209,서울특별시 마포구 신공덕동,서울특별시 마포구 만리재옛길,1,722000,소프트웨어자문，개발및공급,20050710,12,2479080,1,0
201901,(주)타이호인스트,8376,서울특별시 구로구 구로동,서울특별시 구로구 디지털로33길,1,722000,소프트웨어자문，개발및공급,20050901,91,25503560,10,1
201901,(주)디에스멘토링,3909,서울특별시 마포구 상암동,서울특별시 마포구 매봉산로,1,722000,소프트웨어자문，개발및공급,20050301,34,8772020,0,2
201901,주식회사지에스아이티엠,3059,서울특별시 종로구 재동,서울특별시 종로구 계동길,1,722000,소프트웨어자문，개발및공급,20060601,679,236754440,8,12
201901,주식회사 레인맥,2873,서울특별시 성북구 보문동7가,서울특별시 성북구 보문로,1,722000,소프트웨어자문，개발및공급,20070208,4,1174480,0,0
201901,위드시스템（주）,3181,서울특별시 종로구 평동,서울특별시 종로구 경교장길,1,722000,소프트웨어자문，개발및공급,20070201,14,3019620,0,0
201901,주식회사 메디캐스트,8584,서울특별시 금천구 독산동,서울특별시 금천구 두산로,1,722000,소프트웨어자문，개발및공급,20060501,7,1291180,0,0
201901,（주）비오시스템즈,8507,서울특별시 금천구 가산동,서울특별시 금천구 가산디지털1로,1,722000,소프트웨어자문，개발및공급,20060801,27,6412160,4,1
201901,（주）메디치미디어,3027,서울특별시 종로구 필운동,서울특별시 종로구 사직로9길,1,722000,소프트웨어자문，개발및공급,20061201,12,3437440,0,0
201901,（주）유리솔루션,7333,서울특별시 영등포구 여의도동,서울특별시 영등포구 여의대방로67길,1,722000,소프트웨어자문，개발및공급,20080501,7,1409200,0,0
201901,주식회사세가퍼블리싱코리아,6607,서울특별시 서초구 서초동,서울특별시 서초구 서초대로,1,722000,소프트웨어자문，개발및공급,20080420,4,1564640,0,0
201901,주식회사브로드웍스,21913,인천광역시 연수구 연수동,인천광역시 연수구 함박로8번길,1,722000,소프트웨어자문，개발및공급,20070521,3,465560,0,0
